NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Fecha-ISO,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion
Revista Femenina,23,Anónimo,Creador,NA,NA,Sección de Cocina,1 (Año I),Octubre de 1938,1938-10-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,67
Revista Femenina,24,Anónimo,Creador,NA,NA,Sección de Cocina (Algunas recetas de papas elegantes y otras sencillas: Puré de papas relleno),1 (Año I),Octubre de 1938,1938-10-01,No,NA,Español,NA,Prosa No Ficción,Receta de cocina,NA,NA,0.3,68
Revista Femenina,24,Anónimo,Creador,NA,NA,Sección de Cocina (Algunas recetas de papas elegantes y otras sencillas: Emparedados de papas),1 (Año I),Octubre de 1938,1938-10-01,No,NA,Español,NA,Prosa No Ficción,Receta de cocina,NA,NA,0.2,68
Revista Femenina,24,Anónimo,Creador,NA,NA,Sección de Cocina (Algunas recetas de papas elegantes y otras sencillas: Papas con huevos),1 (Año I),Octubre de 1938,1938-10-01,No,NA,Español,NA,Prosa No Ficción,Receta de cocina,NA,NA,0.3,68
Revista Femenina,24,Anónimo,Creador,NA,NA,Sección de Cocina (Algunas recetas de papas elegantes y otras sencillas: Papas sencillas a la alemana),1 (Año I),Octubre de 1938,1938-10-01,No,NA,Español,NA,Prosa No Ficción,Receta de cocina,NA,NA,0.2,68
Revista Femenina,25,Anónimo,Ilustrador,NA,NA,Dormitorio del central femenino,1 (Año I),Octubre de 1938,1938-10-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,26,Anónimo,Creador,NA,NA,Sección de libros y revistas recibidos,1 (Año I),Octubre de 1938,1938-10-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,69-70
Revista Femenina,27,Anónimo,Creador,NA,NA,Bibliografía,1 (Año I),Octubre de 1938,1938-10-01,No,NA,Español,NA,Reseña,NA,NA,Los primitivos. -(Introducción a la Prehistoria colombiana y americana y al estudio de la infancia de la humanidad,1.3,71-72
Revista Femenina,27,Anónimo,Creador,NA,NA,Bibliografía,1 (Año I),Octubre de 1938,1938-10-01,No,NA,Español,NA,Reseña,NA,NA,El arte de los indios colombianos (Luis Alberto Acuña. Profesor en la Escuela Nacional de Bellas Artes de Colombia y Miembro del Centro de Historia de Santander),0.7,72
Revista Femenina,27,Anónimo,Creador,NA,NA,Suscripciones,1 (Año I),Octubre de 1938,1938-10-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.7,NA
Revista Femenina,28,"Sánchez Lafaurie, Juana",Creador,Marzia de Luzignan,Colombia,Está nuestra salvación moral en el divorcio?,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,18,73-90
Revista Femenina,28,Anónimo,Ilustrador,NA,NA,Marzia de Luzignan,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,29,"Río, Clara del",Creador,NA,NA,Comentarios de feminismo,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,Comentario,NA,NA,3,91-93
Revista Femenina,30,"Vallejo, Joaquín",Creador,NA,Colombia,"Discurso pronunciado por el Sr. Dr. Joaquín Vallejo al clausurarse el año escolar de 1937, en el Instituto Central Femenino",2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,Discurso,NA,NA,6,94-99
Revista Femenina,31,"Zambrano, María",Creador,NA,España,"Sección de Filosofía. Ante la ""Introducción a la teoría de la ciencia"", de Fichte",2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,9,100-108
Revista Femenina,31,Anónimo,Ilustrador,NA,NA,Campo de Basketball,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,32,"Lombroso, Gina",Creador,NA,Italia,El alma de la mujer,2 (Año I),Noviembre de 1938,1938-11-01,Sí,Anónimo,Español,Italiano,Prosa No Ficción,NA,NA,NA,3,109-111
Revista Femenina,33,"Martínez, Lola P.",Creador,NA,NA,Sección de Literatura. Alfonsina Storni,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,Artículo,NA,NA,5,112-116
Revista Femenina,34,Anónimo,Ilustrador,NA,NA,Estrella Genta. Poetisa uruguaya,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,35,"Genta de Lockhart, Estrella",Creador,NA,Uruguay,El más allá,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa Ficción,NA,"Dedicado a la ""Revista Femenina""",NA,0.6,117
Revista Femenina,35,"Genta de Lockhart, Estrella",Creador,NA,Uruguay,Las raíces,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,117
Revista Femenina,36,"Greiffenstein A., Luz",Creador,NA,NA,Sección de alumnas del instituto: Historia Universal. Francia e Inglaterra,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3.8,118-121
Revista Femenina,37,Anónimo,Ilustrador,NA,NA,La cocina,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,38,"Becerra C., Amanda",Creador,NA,NA,La hormiga,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2.2,121-123
Revista Femenina,39,"Restrepo Gaviria, Tulia",Director,NA,Colombia,Sección de arte. Nociones de historia del arte,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,5.6,124-129
Revista Femenina,39,Anónimo,Ilustrador,NA,NA,La esfinge de la pirámide Cheops en Egipto,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,39,Anónimo,Ilustrador,NA,NA,Cabeza de basalto (Museo de Berlín),2 (Año I),Noviembre de 1938,1938-11-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,40,"Sèculi Bastida, Enriqueta",Creador,NA,España,Retratos de mujeres,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,Retrato,NA,NA,4.6,129-134
Revista Femenina,41,"Chantal, Susana",Creador,NA,NA,"Garbo, la misteriosa",2 (Año I),Noviembre de 1938,1938-11-01,Sí,"Vélez de Mesa Nicholls, Amalia",Español,Inglés,Prosa No Ficción,NA,NA,NA,7,134-140
Revista Femenina,42,Anónimo,Ilustrador,NA,NA,Un aspecto de la Cultura Física en la terraza (Las niñas impacientes aguardan su entrenamiento),2 (Año I),Noviembre de 1938,1938-11-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,43,Anónimo,Creador,NA,NA,Sección de variedades. Sinfonía de colores,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,Variedades,NA,NA,1.7,141-142
Revista Femenina,43,Anónimo,Creador,NA,NA,Sección de variedades. Organización,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,Variedades,NA,NA,1,142-143
Revista Femenina,43,Anónimo,Creador,NA,NA,Sección de variedades. ¿Quiere usted que las medias le duren un poco más?,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,Variedades,NA,NA,0.4,143-144
Revista Femenina,43,Anónimo,Creador,NA,NA,Sección de variedades. En bus o en tranvía,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,Variedades,NA,NA,0.9,144
Revista Femenina,44,Anónimo,Creador,NA,NA,Sección de cocina,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,Receta de cocina,NA,NA,2,145-146
Revista Femenina,44,Anónimo,Creador,NA,NA,Sección de cocina. Cuadro que demuestra el contenido en vitaminas de los principales alimentos,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,147
Revista Femenina,45,Anónimo,Creador,NA,NA,Sección de revistas y libros recibidos,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,148-149
Revista Femenina,46,Anónimo,Creador,NA,NA,Suscripciones,2 (Año I),Noviembre de 1938,1938-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,150
Revista Femenina,47,Anónimo,Creador,NA,NA,Sumario,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,NA
Revista Femenina,48,Anónimo,Ilustrador,NA,NA,NA,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,49,Anónimo,Ilustrador,NA,NA,NA,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,50,"Masur, Gerhard",Creador,NA,Alemania,América del Sur vista desde fuera,3 (Año I),Junio de 1939,1939-06-01,Sí,Anónimo,Español,Alemán,Prosa No Ficción,Charla,NA,NA,16,151-166
Revista Femenina,51,Anónimo,Ilustrador,NA,NA,Embajada extraordinaria de Colombia,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,52,"Montoya Gaviria, Emilio",Creador,NA,Colombia,Palabras que el Dr. Emilio Montoya Gaviria dirigió a las socias del centro femenino de estudios,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,Charla,NA,NA,6,167-172
Revista Femenina,53,"Sanín Cano, Baldomero",Creador,NA,Colombia,Contra la guerra,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,NA,"(Especial para la ""Revista Femenina)",NA,5,173-177
Revista Femenina,54,"Posada, Marceliano",Creador,NA,Colombia,Página histórica. Pedro Pablo Betancourt,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,4.6,178-182
Revista Femenina,54,Anónimo,Ilustrador,NA,NA,Pedro Pablo Betancourt,3 (Año I),Junio de 1939,1939-06-01,No,Anónimo,NA,NA,Imagen,NA,NA,NA,0.4,179
Revista Femenina,55,Anónimo,Ilustrador,NA,NA,Desembocadura del río San Juan en el río Cauca,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,56,"Briceño, Magota",Creador,NA,NA,Sección de las profesoras y alumnas del instituto. Ciencias naturales: La vida vegetal,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,6,183-188
Revista Femenina,57,"Mejía Uribe, Graciela",Creador,NA,NA,Paludismo,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2.1,189-191
Revista Femenina,57,Anónimo,Ilustrador,NA,NA,NA,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,189
Revista Femenina,57,Anónimo,Ilustrador,NA,NA,NA,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,0.4,190
Revista Femenina,58,"Blatz, William Emet",Creador,William E. Blatz,Canadá,Las cinco hermanas Dionne,3 (Año I),Junio de 1939,1939-06-01,Sí,"Montoya, Ligia",Español,Inglés,Prosa No Ficción,NA,NA,NA,3,192-194
Revista Femenina,58,Anónimo,Ilustrador,NA,NA,Cuadro Nro. 1. - Diferentes edades de las quíntuples Dionne,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,58,Anónimo,Ilustrador,NA,NA,Cuadro Nro. 2. - Donde se muestra cómo se observan las quíntuples las unas a las otras,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,59,Anónimo,Creador,NA,NA,"La vida del colegio. ""La hora de ver y contar"". Crónica de actualidad",3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,Crónica,NA,NA,2.4,195-197
Revista Femenina,59,Anónimo,Ilustrador,NA,NA,Puente de Bolombolo sobre el río Cauca,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,60,Anónimo,Creador,NA,NA,Reportaje a una visita,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,Reportaje,NA,NA,2.6,197-199
Revista Femenina,61,Anónimo,Creador,NA,NA,Primer congreso centroamericano de educación reunido en San José de Costa Rica del 8 al 15 de septiembre de 1939,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,Congreso,NA,NA,13,200-212
Revista Femenina,62,Anónimo,Ilustrador,NA,NA,NA,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,63,"Restrepo Gaviria, Tulia",Director,NA,NA,Nociones de historia del arte,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2.7,213-216
Revista Femenina,63,"Restrepo Gaviria, Tulia",Director,NA,NA,Nociones de historia del arte,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2.7,213-216
Revista Femenina,63,"Restrepo Gaviria, Tulia",Ilustrador,NA,NA,Templo Caldeo,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,0.8,214
Revista Femenina,63,"Restrepo Gaviria, Tulia",Ilustrador,NA,NA,Toro alado,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,216
Revista Femenina,64,"Lombroso, Gina",Creador,NA,Italia,El alma de la mujer,3 (Año I),Junio de 1939,1939-06-01,Sí,Anónimo,Español,Italiano,Prosa No Ficción,NA,NA,NA,4,217-220
Revista Femenina,65,Anónimo,Ilustrador,NA,NA,Sanitarios del Instituto Central Femenino,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,66,"Cruz, Juana Inés de la",Creador,Sor Juana Inés de la Cruz,México​,Sección de literatura. Soneto de Sor Juana Inés de la Cruz,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Poesía,Soneto,NA,NA,1,221
Revista Femenina,66,"Castillo y Guevara, Francisca Josefa de la Concepción del",Creador,Sor Francisca Josefa del Castillo,Colombia,Sección de literatura. Poesía,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,222
Revista Femenina,66,"Miró Ferrer, Gabriel",Creador,NA,España,Sección de literatura. Poesía,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4,223-226
Revista Femenina,67,Anónimo,Ilustrador,NA,NA,Conjunto de basketball. -I. C. F.,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,68,"D'Ors, Eugenio",Creador,NA,España,Sección de variedades. Del trato que se da a los libros,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1.3,227-228
Revista Femenina,68,Anónimo,Creador,NA,NA,Sección de variedades. ¡Hombre labra tu felicidad!,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.8,228-229
Revista Femenina,68,Anónimo,Creador,NA,NA,Sección de variedades. Tres cosas,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.4,229
Revista Femenina,68,"Sarcey, Yvonne",Creador,NA,Francia,Sección de variedades. El fastidio,3 (Año I),Junio de 1939,1939-06-01,Sí,Anónimo,Español,Francés,Prosa No Ficción,NA,NA,NA,1.5,229-230
Revista Femenina,69,Anónimo,Ilustrador,NA,NA,Terraza del Instituto Central Femenino,3 (Año I),Junio de 1939,1939-06-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,70,"Pomiane, Édouard de",Creador,NA,Francia,Sección de cocina. La cocina para las mujeres elegantes,3 (Año I),Junio de 1939,1939-06-01,Sí,Anónimo,Español,Francés,Prosa No Ficción,Conferencia,NA,NA,6,231-236
Revista Femenina,71,Anónimo,Creador,NA,NA,Libros y revistas recividos (sic) en la Biblioteca del Instituto Central Femenino,3 (Año I),Junio de 1939,1939-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,237-238
Revista Femenina,72,Anónimo,Creador,NA,NA,Sumario,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,NA
Revista Femenina,73,"Martínez E., Luis",Creador,NA,NA,Nueva etapa,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,1-2
Revista Femenina,74,"López Restrepo, María",Director,NA,NA,Orientaciones,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,3
Revista Femenina,75,"Díez Ll., Berta",Creador,NA,NA,Santander,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,4-5
Revista Femenina,75,Anónimo,Ilustrador,NA,NA,General Francisco de P. Santander,4,Julio de 1940,1940-07-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,75,Anónimo,Ilustrador,NA,NA,NA,4,Julio de 1940,1940-07-01,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,NA
Revista Femenina,75,Anónimo,Ilustrador,NA,NA,NA,4,Julio de 1940,1940-07-01,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,NA
Revista Femenina,76,Anónimo,Creador,NA,NA,"Ciudad Trujillo, Cuna de América",4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,6
Revista Femenina,77a,"Moreno, Albertina",Creador,NA,NA,Sección de Historia,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,7
Revista Femenina,77b,"Restrepo, Catalina",Creador,NA,NA,Sección de Historia,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,7
Revista Femenina,78,"Martínez, Blanca",Creador,NA,NA,Instituciones de Inglaterra,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,4,8-11
Revista Femenina,79,"Gómez, Angélica",Creador,NA,NA,Ciencias naturales. Lucha de la vida por la vida,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1.9,12-13
Revista Femenina,80,"Ospina M., Enoe",Creador,NA,NA,Ciencias naturales. La tenia solitaria,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2.1,13-15
Revista Femenina,80,Anónimo,Ilustrador,NA,NA,NA,4,Julio de 1940,1940-07-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,81,"Villa de Toro, Ángela",Creador,NA,NA,La infancia portico de la vida,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,9,16-24
Revista Femenina,82,"Restrepo Gaviria, Tulia",Creador,NA,Colombia,Protocolo de la correspondencia,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,Conferencia,NA,NA,7,25-31
Revista Femenina,83,"Isaza de Jaramillo Meza, Blanca",Creador,NA,Colombia,Seccion de Literatura. Motivo otoñal,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,32
Revista Femenina,84,"Jaramillo Meza, Juan Bautista",Creador,NA,Colombia,Sor Blanca de la Cruz,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,33-34
Revista Femenina,85,Anónimo,Creador,Una ex-alumna,NA,Mi madeja,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2,35-36
Revista Femenina,86,Anónimo,Ilustrador,NA,NA,NA,4,Julio de 1940,1940-07-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,87,Anónimo,Creador,Olargu,NA,Vida escolar,4,Julio de 1940,1940-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,4.6,37-41
Revista Femenina,87,Anónimo,Ilustrador,NA,NA,NA,4,Julio de 1940,1940-07-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Femenina,87,Anónimo,Ilustrador,NA,NA,NA,4,Julio de 1940,1940-07-01,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,NA
Revista Femenina,87,Anónimo,Ilustrador,NA,NA,NA,4,Julio de 1940,1940-07-01,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,NA
