NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Fecha-ISO,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion
Alpha,11,"Montoya, José",Director,NA,Colombia,Crónica literaria,Año I. Número 1,Marzo de 1906,1906-03-01,No,NA,Español,NA,Reseña,Crónica literaria,NA,Crisálidas de Abel Farina,01.8,36-38
Alpha,12,"Montoya, José",Director,NA,Colombia,Crónica literaria,Año I. Número 1,Marzo de 1906,1906-03-01,No,NA,Español,NA,Reseña,Crónica literaria,NA,Diego Velasco de Máximo Lorenzana,01.3,38-40
Alpha,13,"Montoya, José",Creador,NA,Colombia,Crónica literaria,Año I. Número 1,Marzo de 1906,1906-03-01,No,NA,Español,NA,Prosa No Ficción,Crónica literaria,NA,NA,0.7,40
Alpha,14,Anónimo,Creador,NA,NA,Para empezar,Año I. Número 1,Marzo de 1906,1906-03-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,01.5,41-42
Alpha,15,Anónimo,Reseñista,NA,NA,La Revista Contemporánea,Año I. Número 1,Marzo de 1906,1906-03-01,No,NA,Español,NA,Reseña de revista,Notas editoriales,NA,Revista Contemporánea,1,42-43
Alpha,16,Anónimo,Creador,NA,NA,Homenaje,Año I. Número 1,Marzo de 1906,1906-03-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,0.5,43-44
Alpha,17,Anónimo,Creador,NA,NA,"""Lectura y Arte""",Año I. Número 1,Marzo de 1906,1906-03-01,No,NA,Español,NA,Prosa Ficción,Notas editoriales,NA,NA,0.5,44
Alpha,18,"Martínez Sierra, Gregorio",Crítico,NA,España,La tristeza del  Quijote,Año I. Número 2,Abril de 1906,1906-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,9,45-54
Alpha,19,"Restrepo Restrepo, Antonio María",Creador,Abel Farina,Colombia,El monologo de todos los días,Año I. Número 2,Abril de 1906,1906-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,55-56
Alpha,20,"Maragall, Juan",Crítico,NA,España,Escritor,Año I. Número 2,Abril de 1906,1906-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3,57-60
Alpha,21,"Restrepo, Saturnino",Creador,NA,Colombia,El enemigo (Fragmento),Año I. Número 2,Abril de 1906,1906-04-01,No,NA,Español,NA,Prosa Ficción,Fragmento,NA,NA,9,61-70
Alpha,22,"Jaramillo, Bernardo",Creador,NA,Colombia,Serenata,Año I. Número 2,Abril de 1906,1906-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,71-72
Alpha,23,"Cano Gutiérrez, Fidel",Crítico,NA,Colombia,Carneros emisarios,Año I. Número 2,Abril de 1906,1906-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,5,73-78
Alpha,24,"Medina, Vicente",Creador,NA,Colombia,¡To Pomporica!,Año I. Número 2,Abril de 1906,1906-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,79-80
Alpha,25,"Restrepo, Saturnino",Creador,NA,Colombia,Desfile de alumnos,Año I. Número 2,Abril de 1906,1906-04-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,2.8,81-84
Alpha,26,Anónimo,Creador,NA,NA,Nota importante,Año I. Número 2,Abril de 1906,1906-04-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,0.4,84
Alpha,27,Anónimo,Reseñista,NA,NA,Un libro útil,Año I. Número 2,Abril de 1906,1906-04-01,No,NA,Español,NA,Reseña,Notas editoriales,NA,Primer directorio general de la ciudad de Medellín de Isidoro Silva L,0.4,84
Alpha,28,"Grillo, Maximiliano",Crítico,NA,Colombia,Contra-Homilia,Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,4,85-89
Alpha,29,"Poe, Edgar Allan",Creador,NA,Estados Unidos,A Elena,Año I. Número 3,mayo de 1906,1906-05-01,Sí,"Latorre, Gabriel",Español,Inglés,Poesía,NA,"Mejía, Cotoño",NA,3,90-92
Alpha,30,"Rendón, Francisco de Paula",Creador,NA,Colombia,El palacio de la felicidad,Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,11,93-104
Alpha,31,"Ospina Vásquez, Mariano",Creador,Moi,Colombia,Talvez…,Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,105
Alpha,32,"Ospina Vásquez, Mariano",Creador,Moi,Colombia,Tregua,Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,105
Alpha,33,"Uribe, Joaquín Antonio",Creador,NA,Colombia,Cuadros de la Naturaleza. Los pájaros,Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01.7,106-107
Alpha,34,"Villegas, Aquilino",Creador,NA,Colombia,Balbuceos primaverales,Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,108-109
Alpha,35,"Wilde, Oscar",Creador,NA,Irlanda,El ermitaño,Año I. Número 3,mayo de 1906,1906-05-01,Sí,Anónimo,Español,Inglés (traducido del Alemán para Alpha),Prosa Ficción,NA,NA,NA,3,110-113
Alpha,36,"Blasco Ibáñez, Vicente",Creador,NA,España,Apoteosis del mármol,Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4,114-118
Alpha,37,"Soto Borda, Clímaco",Creador,NA,Colombia,Bien Faire et laisser dire,Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Poesía,NA,"Restrepo, Carlos E",NA,1,119
Alpha,38,Anónimo,Creador,NA,NA,J.M. de Heredia,Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,1.5,120-121
Alpha,39,Anónimo,Creador,NA,NA,Marcel Schwob,Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,1,121-122
Alpha,39,"Restrepo, Saturnino",Crítico,NA,Colombia,Los libros y el crimen,Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,2,122-124
Alpha,40,Anónimo,Creador,NA,NA,"""Entrañas de niño""",Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,Entrañas de niño de Tomás Carrasquilla (promoción),0.2,124
Alpha,41,Anónimo,Creador,NA,NA,Gracias,Año I. Número 3,mayo de 1906,1906-05-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,0.3,124
Alpha,42,"Betancourt Villegas, Félix",Creador,NA,Colombia,Sobre sociotecnia,Año I. Número 4,Junio de 1906,1906-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,8,125-133
Alpha,43,"Ospina Vásquez, Mariano",Creador,M.O.V,Colombia,Febrero antioqueño (Sensación de paisaje),Año I. Número 4,Junio de 1906,1906-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,132
Alpha,44,"Carrasquilla, Tomás",Creador,NA,Colombia,Estrañas de niño,Año I. Número 4,Junio de 1906,1906-06-01,No,NA,Español,NA,Prosa Ficción,Novela,NA,NA,08.5,135-144
Alpha,45,"Robledo, Eusebio",Creador,NA,Colombia,Sibila,Año I. Número 4,Junio de 1906,1906-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,4,145-149
Alpha,46,"Castro, Alfonso",Crítico,NA,Colombia,De crítica,Año I. Número 4,Junio de 1906,1906-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,7,150-157
Alpha,47,"Montoya Pérez, Rafael",Creador,NA,Colombia,Rayo de sol,Año I. Número 4,Junio de 1906,1906-06-01,No,NA,Español,NA,Prosa Ficción,NA,Ismael Peña,NA,2,158-160
Alpha,48,Anónimo,Creador,NA,NA,"La tierra ""maternal""",Año I. Número 4,Junio de 1906,1906-06-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,2,161-162
Alpha,49,Anónimo,Creador,NA,NA,El espectro,Año I. Número 4,Junio de 1906,1906-06-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,1,163
Alpha,50,Anónimo,Crítico,NA,NA,Arte nacional,Año I. Número 4,Junio de 1906,1906-06-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,0.6,164
Alpha,51,Anónimo,Creador,NA,NA,Centro Artístico,Año I. Número 4,Junio de 1906,1906-06-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,0.1,164
Alpha,52,Anónimo,Creador,NA,NA,Publicaciones recibidas,Año I. Número 4,Junio de 1906,1906-06-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,0.3,164
Alpha,53,"Carrasquilla, Tomás",Creador,NA,Colombia,Entrañas de niño,5,Julio de 1906,1906-07-01,No,NA,Español,NA,Prosa Ficción,Novela,NA,NA,11,165-176
Alpha,54a,"Cano Gutiérrez, Fidel",Creador,NA,Colombia,Concursos de 1906. Informe del jurado calificador,5,Julio de 1906,1906-07-01,No,NA,Español,NA,Prosa No Ficción,Informe,NA,NA,8,177-185
Alpha,54b,"Hoyos, Sebastián",Creador,NA,Colombia,Concursos de 1906. Informe del jurado calificador,5,Julio de 1906,1906-07-01,No,NA,Español,NA,Prosa No Ficción,Informe,NA,NA,8,177-185
Alpha,54c,"Betancourt Villegas, Félix",Creador,NA,Colombia,Concursos de 1906. Informe del jurado calificador,5,Julio de 1906,1906-07-01,No,NA,Español,NA,Prosa No Ficción,Informe,NA,NA,8,177-185
Alpha,55,"Cruz, Jorge de la",Creador,NA,Colombia,Baldosas y terrones,5,Julio de 1906,1906-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,8,186-204
Alpha,56,"Cano, Antonio José",Creador,NA,Colombia,Sendero de llanto,5,Julio de 1906,1906-07-01,No,NA,Español,NA,Poesía,NA,"Cano, Francisco A",NA,1,205
Alpha,57,"Restrepo, Saturnino",Creador,NA,Colombia,La oveja descarriada,5,Julio de 1906,1906-07-01,No,NA,Español,NA,Prosa No Ficción,NA,"Olano, Ricardo, fundador de ALPHA",NA,25,206-231
Alpha,58,"Cruz, Efraím de la",Creador,NA,Colombia,Anima,5,Julio de 1906,1906-07-01,No,NA,Español,NA,Poesía,NA,"Cano, Luis",NA,2,232-233
Alpha,59,"Villegas, Luis Eduardo",Creador,NA,Colombia,Carta,5,Julio de 1906,1906-07-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,3,234-237
Alpha,60,Anónimo,Creador,NA,NA,Conmociones terrestres,5,Julio de 1906,1906-07-01,Sí,J. M. J. MTZ,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,02.5,238-241
Alpha,61,"Restrepo, Saturnino",Creador,NA,Colombia,M. Curie,5,Julio de 1906,1906-07-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,2,241-243
Alpha,62,Anónimo,Creador,NA,NA,"""Homo sapiens.""",5,Julio de 1906,1906-07-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,1,243-244
Alpha,63,Anónimo,Creador,NA,NA,Centro Artístico,5,Julio de 1906,1906-07-01,No,NA,Español,NA,Prosa No Ficción,Notas editoriales,NA,NA,0.5,244
Alpha,64,"Carrasquilla, Tomás",Creador,NA,Colombia,Entrañas de niño,7,Agosto de 1906,1906-08-01,No,NA,Español,NA,Prosa Ficción,Novela,NA,NA,10,245-255
Alpha,65,"Cano, Luis",Creador,NA,Colombia,Sucesos de todos los días,7,Agosto de 1906,1906-08-01,No,NA,Español,NA,Poesía,NA,"Carrasquilla, Tomás",NA,1,256
Alpha,66,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Martín Rua,7,Agosto de 1906,1906-08-01,No,NA,Español,NA,Prosa Ficción,NA,"Echavarría, Pablo",NA,9,257-266
Alpha,67,"Marín, Abel",Creador,NA,Colombia,¿…...,7,Agosto de 1906,1906-08-01,No,NA,Español,NA,Prosa Ficción,NA,"Moya, Rodríguez",NA,1,267
Alpha,68,"Novicow, F.",Creador,NA,NA,La felicidad de las sociedades humanas,7,Agosto de 1906,1906-08-01,Sí,Anónimo,Español,NA,Prosa Ficción,NA,NA,NA,7,268-275
Alpha,69,"Velásquez García, José",Creador,"Vives Guerra, Julio",Colombia,La araña de los jardines.( Versión de una leyenda bretona),7,Agosto de 1906,1906-08-01,No,NA,Español,NA,Poesía,NA,"Quirós, José Manuel",NA,2,276-277
Alpha,70,"Villegas, Aquilino",Creador,NA,Colombia,Un animal canta,7,Agosto de 1906,1906-08-01,No,NA,Español,NA,Prosa Ficción,NA,"Restrepo, Saturnino",NA,2,278-279
Alpha,71,"Carrasquilla, Tomás",Creador,NA,Colombia,Carta,7,Agosto de 1906,1906-08-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,01.5,280-282
Alpha,72,"Botero Guerra, Camilo",Creador,NA,Colombia,Instituto Isaacs,7,Agosto de 1906,1906-08-01,No,NA,Español,NA,Prosa Ficción,Notas,NA,NA,1,282-283
Alpha,73,Anónimo,Creador,NA,NA,Tercer certamen industrial,7,Agosto de 1906,1906-08-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,1,283-284
Alpha,74,"Carrasquilla, Tomás",Creador,NA,Colombia,Homilia N°. 2°. En contestación y acatamiento al hermano Max Grillo,8,Septiembre de 1906,1906-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,28.5,285-314
Alpha,75,"Jaramillo, Bernardo",Creador,NA,Colombia,¡Oh madre!,8,Septiembre de 1906,1906-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,315
Alpha,76,"Carrasquilla L., Juan de Dios",Creador,NA,Colombia,Estudios prehistóricos,8,Septiembre de 1906,1906-09-01,No,NA,Español,NA,Prosa No Ficción,Artículos,NA,NA,07.5,316-324
Alpha,77,"Carrasquilla, Tomás",Creador,NA,Colombia,Entrañas de niño IV,8,Septiembre de 1906,1906-09-01,No,NA,Español,NA,Prosa Ficción,Novela,NA,NA,07.5,325-333
Alpha,78,"Ospina Vásquez, Mariano",Creador,Moi,Colombia,El silencio,8,Septiembre de 1906,1906-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,333
Alpha,79,Anónimo,Creador,NA,NA,Nobleza obliga. I. El león,8,Septiembre de 1906,1906-09-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,21,334-355
Alpha,80,"Gaviria, José A.",Creador,NA,Colombia,"Epílogo. De Lamus, Rincón & C.",8,Septiembre de 1906,1906-09-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,356
Alpha,81,"Sanín Cano, Baldomero",Crítico,NA,Colombia,Sr. D. Arcesio Aragón,8,Septiembre de 1906,1906-09-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,6,356-363
Alpha,82,Anónimo,Creador,NA,NA,7 de Agosto,8,Septiembre de 1906,1906-09-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,1,363-364
Alpha,83,Anónimo,Creador,NA,NA,"""Obscuro y claro""",8,Septiembre de 1906,1906-09-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,364-366
Alpha,84,"Restrepo, Saturnino",Crítico,NA,Colombia,Pax vobis,8,Septiembre de 1906,1906-09-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,266-268
Alpha,85,"Triana, Miguel",Creador,NA,Colombia,"Del ""Viaje al Putumayo"" (Capítulo de un libro inédito)",10,Octubre de 1906,1906-10-01,No,NA,Español,NA,Prosa Ficción,Capítulo de libro,NA,NA,4,269-373
Alpha,86,"Jaramillo P., Escipión",Creador,NA,Colombia,Las hormigas,10,Octubre de 1906,1906-10-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,374-375
Alpha,87,"Carrasquilla, Tomás",Creador,NA,Colombia,Entrañas de niño. V,10,Octubre de 1906,1906-10-01,No,NA,Español,NA,Prosa Ficción,Novela,NA,NA,17,376-393
Alpha,88,"Restrepo Restrepo, Antonio María",Creador,"Farina, Abel",Colombia,6 de mayo,10,Octubre de 1906,1906-10-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,394-396
Alpha,89,"Gartner Macías, Hugo",Creador,NA,Colombia,En los témpanos,10,Octubre de 1906,1906-10-01,No,NA,Español,NA,Prosa Ficción,NA,Alpha,NA,02.5,397-399
Alpha,90,"Carvajal, Manuel Antonio",Creador,M.A. Carvajal,Colombia,Divagación,10,Octubre de 1906,1906-10-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,399
Alpha,91,"Restrepo Restrepo, Carlos Eugenio",Creador,"Restrepo, C.E",Colombia,El primer personaje,10,Octubre de 1906,1906-10-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.5,400-401
Alpha,92,"Jaloux, Edmond",Creador,NA,Francia,La indiferente,10,Octubre de 1906,1906-10-01,Sí,Anónimo,Español,Francés,Prosa Ficción,NA,NA,NA,2,402-404
Alpha,93,Anónimo,Creador,NA,NA,Prosas líricas,10,Octubre de 1906,1906-10-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,405-406
Alpha,94,"Restrepo, Saturnino",Creador,NA,Colombia,A propósito de Dreyfus,10,Octubre de 1906,1906-10-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,01.6,407-408
Alpha,95,Anónimo,Reseñista,NA,NA,Trofeos,10,Octubre de 1906,1906-10-01,No,NA,Español,NA,Reseña de revista,Notas,NA,NA,0.4,408
Alpha,96,"Carrasquilla, Tomás",Creador,NA,Colombia,Entrañas de niño. VIII,11,Noviembre de 1906,1906-11-01,No,NA,Español,NA,Prosa Ficción,Novela,NA,NA,16.5,409-426
Alpha,97,"Ospina Vásquez, Mariano",Creador,Moi,Colombia,Pasas…,11,Noviembre de 1906,1906-11-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,426
Alpha,98,"Triana, Miguel",Creador,NA,Colombia,Capítulo de un libro inédito,11,Noviembre de 1906,1906-11-01,No,NA,Español,NA,Prosa Ficción,Capítulo de libro,NA,NA,05.3,427-433
Alpha,99,"Carvajal, Manuel Antonio",Creador,M.A. Carvajal,Colombia,Paisaje de aldea,11,Noviembre de 1906,1906-11-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,433
Alpha,100,"Ospina Vásquez, Tulio",Creador,NA,Colombia,Riqueza filológica,11,Octubre de 1906,1906-10-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3,434-437
Alpha,101,"Cano, Luis",Creador,NA,Colombia,Sucesos de todos los días,11,Octubre de 1906,1906-10-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,438
Alpha,102,Anónimo,Creador,NA,NA,Un terremoto en California,11,Octubre de 1906,1906-10-01,Sí,Anónimo,Español,Inglés,Prosa No Ficción,NA,NA,NA,3,439-442
Alpha,103,"Restrepo, Saturnino",Crítico,NA,Colombia,Zolá en el Panteón,11,Octubre de 1906,1906-10-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,3,443-445
Alpha,104,"Restrepo, Saturnino",Crítico,NA,Colombia,La luna,11,Octubre de 1906,1906-10-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,01.7,446-447
Alpha,105,Anónimo,Reseñista,NA,NA,"""El correo del Valle""",11,Octubre de 1906,1906-10-01,No,NA,Español,NA,Reseña de revista,Notas,NA,NA,0.8,447-448
Alpha,106,Anónimo,Creador,NA,NA,Camilo Arturo Escobar,11,Octubre de 1906,1906-10-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.3,448
Alpha,107,Anónimo,Creador,NA,NA,Del programa,11,Octubre de 1906,1906-10-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.2,448
Alpha,108,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Copia fiel,12,Diciembre de 1906,1906-12-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,03.3,449-453
Alpha,109,"Jaramillo Medina, Francisco",Creador,NA,Colombia,En su baño,12,Diciembre de 1906,1906-12-01,No,NA,Español,NA,Poesía,NA,"Merizalde, Antonio",NA,0.7,453
Alpha,110,"Carrasquilla, Tomás",Creador,NA,Colombia,Entrañas de niño,12,Diciembre de 1906,1906-12-01,No,NA,Español,NA,Prosa Ficción,Novela,NA,NA,29.3,454-484
Alpha,111,"Carvajal, Alberto",Creador,NA,Colombia,Ritmos breves,12,Diciembre de 1906,1906-12-01,No,NA,Español,NA,Poesía,NA,A una novicia,NA,01.7,484-485
Alpha,112,"Pérez Triana, Santiago",Creador,NA,Colombia,La traslación de la familia chimp a la ciudad,12,Diciembre de 1906,1906-12-01,Sí,"Eastman, Tomás Oziel",Español,Inglés,Prosa Ficción,Cuento,NA,NA,6,486-492
Alpha,113,"Carrasquilla, Tomás",Creador,NA,Colombia,Albirradium,12,Diciembre de 1906,1906-12-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01.4,493-494
Alpha,114,"Solano Patiño, José",Creador,NA,NA,Acuarela de abanico. [poemas cortos],12,Diciembre de 1906,1906-12-01,No,NA,Español,NA,Poesía,NA,NA,NA,01.6,194-395
Alpha,115,Anónimo,Creador,NA,NA,Míster Roosevelt,12,Diciembre de 1906,1906-12-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,02.5,496-498
Alpha,116,"Nieto, Ricardo",Creador,NA,Colombia,Causerie,12,Diciembre de 1906,1906-12-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,02.5,498-500
Alpha,117,Anónimo,Creador,NA,NA,Publicaciones recibidas,12,Diciembre de 1906,1906-12-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.5,500-501
Alpha,118,Anónimo,Creador,NA,NA,Edición,12,Diciembre de 1906,1906-12-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.3,501
Alpha,119,RR.LL,Creador,NA,NA,Año Nuevo,12,Diciembre de 1906,1906-12-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,0.6,501
Alpha,120,Anónimo,Director,Directores,Colombia,Indice del año primero,12,Diciembre de 1906,1906-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,NA
Alpha,121,"Vives, Luis",Creador,NA,Colombia,Desvelado,Año II. Número 13,Enero de 1907,1907-01-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,505-506
Alpha,122,"Cano Gutiérrez, Fidel",Creador,NA,Colombia,Preces de navidad,Año II. Número 13,Enero de 1907,1907-01-01,No,NA,Español,NA,Poesía,NA,NA,NA,3.3,507-510
Alpha,123,"Cano, Antonio José",Creador,NA,Colombia,Hebras de luz,Año II. Número 13,Enero de 1907,1907-01-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,510
Alpha,124,"Bahr, Hermann",Creador,NA,Austria,El pudor de la condesa,Año II. Número 13,Enero de 1907,1907-01-01,Sí,Anónimo,Español,Alemán,Prosa Ficción,NA,NA,NA,02.5,511-513
Alpha,125,"Jaramillo, Bernardo",Creador,NA,Colombia,12 de octubre,Año II. Número 13,Enero de 1907,1907-01-01,No,NA,Español,NA,Poesía,NA,"Restrepo, Saturnino",NA,1,514
Alpha,126,"Uribe Gómez, Pedro",Creador,NA,Colombia,Impresiones. El monumento á Maupassant,Año II. Número 13,Enero de 1907,1907-01-01,No,NA,Español,NA,Prosa Ficción,NA,"Caro, Alfonso",NA,6,515-521
Alpha,127,"Carrasquilla, Tomás",Creador,NA,Colombia,Salutaris Hostia,Año II. Número 13,Enero de 1907,1907-01-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,522
Alpha,128,"Ospina Vásquez, Mariano",Creador,Moi,NA,Hablas…,Año II. Número 13,Enero de 1907,1907-01-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,522
Alpha,129,"Brooks, Adam",Creador,NA,NA,"Fragmento. De ""La ley de la civilización y de la decadencia""",Año II. Número 13,Enero de 1907,1907-01-01,Sí,Anónimo,Español,Inglés,Prosa No Ficción,NA,NA,NA,7,523-530
Alpha,130,"Montoya Pérez, Rafael",Creador,R. Montoya Pérez,Colombia,Hojas,Año II. Número 13,Enero de 1907,1907-01-01,No,NA,Español,NA,Poesía,NA,"Cano, Luis",NA,3,231-233
Alpha,131,"Escobar Rojo, Severo",Creador,NA,Colombia,Por las letras,Año II. Número 13,Enero de 1907,1907-01-01,No,NA,Español,NA,Prosa Ficción,Notas,NA,NA,01.5,534-535
Alpha,132,"Restrepo, Saturnino",Crítico,S.R.,Colombia,Tomás Carrasquilla,Año II. Número 13,Enero de 1907,1907-01-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,535-537
Alpha,133,"Restrepo, Saturnino",Crítico,S.R.,Colombia,Las facciones literarias,Año II. Número 13,Enero de 1907,1907-01-01,No,NA,Español,NA,Prosa No Ficción,Notas,NA,NA,2,537-539
